sentence,label
নাস্তা করে স্কুলে যাই,Standard_Bangla
স্কুলে যাই,Standard_Bangla
আমি নাস্তা করে স্কুলে যাই,Standard_Bangla
আমার সকালে কিছু খেতে ভালো লাগে না,Standard_Bangla
সকালে কিছু খেতে ভালো লাগে না,Standard_Bangla
কিছু খেতে ভালো লাগে না,Standard_Bangla
খেতে ভালো লাগে না,Standard_Bangla
ভালো লাগে না,Standard_Bangla
লাগে না,Standard_Bangla
আমার কিছু খেতে ভালো লাগে না,Standard_Bangla
আমার খেতে ভালো লাগে না,Standard_Bangla
আমার কিছু ভালো লাগে না,Standard_Bangla
আমার ভালো লাগে না,Standard_Bangla
আমার সকালে কিছু খেতে ভালো লাগে,Standard_Bangla
সকালে কিছু খেতে ভালো লাগে,Standard_Bangla
কিছু খেতে ভালো লাগে,Standard_Bangla
খেতে ভালো লাগে,Standard_Bangla
ভালো লাগে,Standard_Bangla
আমার কিছু খেতে ভালো লাগে,Standard_Bangla
আমার খেতে ভালো লাগে,Standard_Bangla
আমার কিছু ভালো লাগে,Standard_Bangla
আমার ভালো লাগে,Standard_Bangla
আমরা হেরে গেছি,Standard_Bangla
আমি ভাল আছি,Standard_Bangla
ভাল আছি,Standard_Bangla
আমি ভাল নাই,Standard_Bangla
তুমি কেমন আছ?,Standard_Bangla
ভাল লাগছে না,Standard_Bangla
আমার ভাল লাগছে না,Standard_Bangla
আমি ক্রিকেট খেলব,Standard_Bangla
ক্রিকেট খেলব,Standard_Bangla
তুমি কোথায়?,Standard_Bangla
একটি বিড়াল দরজার সামনে বসে আছে,Standard_Bangla
বিড়াল দরজার সামনে বসে আছে,Standard_Bangla
দরজার সামনে বসে আছে,Standard_Bangla
সামনে বসে আছে,Standard_Bangla
বসে আছে,Standard_Bangla
আমি কাজে যেতে চাই না,Standard_Bangla
তুমি কোথা থেকে আসছ?,Standard_Bangla
কোথা থেকে আসছ?,Standard_Bangla
তুমি কোথায় থাক?,Standard_Bangla
কোথায় থাক?,Standard_Bangla
আমি ভালো নাই,Standard_Bangla
আপনি কেমন আছেন?,Standard_Bangla
তুমি কেমন আছো,Standard_Bangla
কোথাও যাও,Standard_Bangla
তুমি কোথায় থেকে আসছো?,Standard_Bangla
কোথায় থেকে আসছো?,Standard_Bangla
তুমি কি করো?,Standard_Bangla
কেনো বলতেছেন?,Standard_Bangla
কি করো?,Standard_Bangla
আমার মন ভালো নেই,Standard_Bangla
মন ভালো নেই,Standard_Bangla
আপনাদের বাড়ি কোথায়,Standard_Bangla
আমি স্কুলে যাই না,Standard_Bangla
আমি যাবো না,Standard_Bangla
আমি স্কুলে যাই নি,Standard_Bangla
তোমাকে এইখান থেকে যেতে বলেছি,Standard_Bangla
এইখান থেকে যেতে বলেছি,Standard_Bangla
তুমি কি কাজ করো?,Standard_Bangla
কি কাজ করো?,Standard_Bangla
কাজ করো?,Standard_Bangla
কথা কম বলো?,Standard_Bangla
এই কাজটা করো?,Standard_Bangla
কাজটা করো,Standard_Bangla
সকালবেলা কাজ করো,Standard_Bangla
সন্ধ্যা কাজ করো,Standard_Bangla
এক গালে একটা থাপ্পর লাগিয়ে দিব,Standard_Bangla
একটা থাপ্পর লাগিয়ে দিব,Standard_Bangla
আমি ভাত খাব,Standard_Bangla
ভাত খাব,Standard_Bangla
আমার কাজ আছে,Standard_Bangla
কাজ আছে,Standard_Bangla
আমরা যাইব,Standard_Bangla
তোমার নাম কী?,Standard_Bangla
আমার নাম নয়ন।,Standard_Bangla
আমি তোমাকে ভালবাসি,Standard_Bangla
তোমাকে ভালবাসি,Standard_Bangla
তুমি কোথায় যাচ্ছ?,Standard_Bangla
কোথায় যাচ্ছ?,Standard_Bangla
কি আনব,Standard_Bangla
"বাচ্চা কাঁদছে, খাবার খাওয়াও",Standard_Bangla
আমি খাই,Standard_Bangla
আমি খেলি,Standard_Bangla
আমি খাব,Standard_Bangla
আমি পড়ি,Standard_Bangla
আমি পড়বো,Standard_Bangla
আমি স্কুলে যাব,Standard_Bangla
স্কুলে যাব,Standard_Bangla
আমি ভাত খাবো না,Standard_Bangla
খাবো না,Standard_Bangla
তুমি কি করো,Standard_Bangla
কি করো,Standard_Bangla
আমি খেলা করি,Standard_Bangla
খেলা করি,Standard_Bangla
তুমি ভাত খেয়েছো,Standard_Bangla
কি খবর তোমার,Standard_Bangla
কি খবর,Standard_Bangla
তোমাদের বাড়ি কোথায়,Standard_Bangla
বাড়ি কোথায়,Standard_Bangla
কি করো সবাই,Standard_Bangla
কি করো,Standard_Bangla
আমি রিক্সা করে আসবো,Standard_Bangla
রিক্সা করে আসবো,Standard_Bangla
আমার নাম আরিফ,Standard_Bangla
তুমি কি কর,Standard_Bangla
কি কর,Standard_Bangla
তোমার বয়স কত,Standard_Bangla
না ভাল নাই,Standard_Bangla
আমি রাগ করেছি,Standard_Bangla
আমি তোমার সাথে পরে কথা বলব,Standard_Bangla
এই বাড়িটা আমাদের,Standard_Bangla
সুন্দর ভাবে বস,Standard_Bangla
আমাদের বাড়িতে কেউ আসে নাই,Standard_Bangla
কী করছেন,Standard_Bangla
ভাই/ভাইয়া কী করছেন?,Standard_Bangla
করতে পারতেছি না অনেক জর,Standard_Bangla
আপেল আমার পছন্দ,Standard_Bangla
আঙ্গুর আমার পছন্দ,Standard_Bangla
সে অনেক খায়,Standard_Bangla
আমি কি করলাম?,Standard_Bangla
আজকে বাহিরে যাব,Standard_Bangla
আজকে বাহিরে যাব না,Standard_Bangla
আমাকে সত্যি কথা বলুন,Standard_Bangla
সত্যি কথা বলুন,Standard_Bangla
কথা বলুন,Standard_Bangla
আমাকে সত্যি বলুন,Standard_Bangla
